system_id,NAME,city_code,city_name,country_code,long_desc,latitude,longitude,rating,address,main_image
OT000182834,"Metadee Concept Hotel",71351,Phuket,136,"~ Discover Kata Beach, Phuket’s Hidden Gem ~
Step into the mesmerising world of Metadee Concept Hotel, a newly built establishment nestled in the heart of vibrant Kata Beach, one of the top Phuket beach resorts. Designed to be a sanctuary for those seeking an extraordinary experience, our hotel unveils two captivating concepts, Elite and Villas, with 9 room types, allowing guests to curate their perfect escape.

Enjoy the luxe life in our 264 gorgeous rooms, suites, and villas, offering the best in Phuket Accommodation. Each one is fitted with 5-Stars amenities and stylish decor, making us stand out among Phuket resorts. Craving some fun? Jump into our huge free-form pool, a signature feature of our Access Pool Villa Phuket experience, and make a splash. Whether you’re here for romance, family, or friends, this is where the magic happens at Metadee, your go-to Phuket family resort. Feel the Andaman breeze on your skin, or catch our free shuttle to the beach, enhancing the convenience of our hotel Kata beach Phuket location. Explore Phuket’s culture and history, or party in Patong, all within easy reach from Metadee Concept Hotel, your Design Hotel Phuket. It’s all up to you. Reserve your stay at Metadee Concept Hotel now and experience the epitome of Phuket hotels. Your Phuket’s Top Hotel awaits!",7.8187966,98.3004251,5.0,"66 Kata Rd, Karon, Mueang Phuket District, Phuket 83100, Thailand",1726729064_main_poster.jpg
OT000201661,"Cormar Hotel Suites Kuala Lumpur",69192,"Kuala lumpur",119,,3.15475,101.70909,4.0,"Lot 163, No 10. Jalan Perak, 50450 Kuala Lumpur, Malaysia",1682470650_main_cormar_bldg.jpg
OT000227324,"Casa Del Rio",119_M8RZ_3494,"Malacca (Melaka)",119,"One of the most famous destinations and a must visit for tourists is Melaka – the historical town. A small place but the attractions are endless!

Whether staying or dining at Casa del Rio Melaka, our specials are a great opportunity to enjoy your Home by the River in the best way possible.",2.193034,102.239577,5.0,"88, Jalan Kota Laksamana, 75200 Melaka, Malaysia.",1493438480_main_Facedejpg
OT000227381,"Avillion Admiral Cove",69227,"Port dickson",119,"Avillion Admiral Cove is a prestigious waterfront hotel in Port Dickson, Negeri Sembilan. Sitting on 100-acre of seaside tranquility, this beach resort adjoins the world class Admiral Marina & Leisure Club.

All rooms are designed with a clean contemporary feel that is inspired by its surrounding architecture and serene ambiance of the marina and the sea. The hotel offers 316 spacious rooms, each providing a perfect getaway in tranquility.

Avillion Admiral Cove is a picture of splendor. This prime waterfront resort offers views of an endless expanse of blue dotted with the sparkling white of luxury yachts. Stately homes and condominiums line the landscape of this hundred-acre integrated marina development. The vibrant and rich environment wakes up your senses, inspires movement, and urges your imagination to create.",2.4767714,101.8461934,3.0,"5 1/2 Mile Port Dickson, 71050 Negeri Sembilan, Malaysia.",1498447842_main_Facadejpg
OT000261366,"Teedo Hotel Kuala Lumpur",69192,"Kuala lumpur",119,"Teedo Hotel, located in the vibrant Pudu Sentral district of Kuala Lumpur, offers the ideal combination of affordability, modern comfort, and engaging entertainment. With 168 thoughtfully designed rooms and suites, the hotel caters to both business and leisure travelers seeking a convenient and budget-friendly stay in the heart of the city.
Guests can enjoy stunning views of the iconic Merdeka 118 tower from many of the rooms, ensuring a memorable stay. Each room is equipped with modern amenities such as complimentary high-speed Wi-Fi, flat-screen TVs, and air conditioning, providing everything you need for a comfortable and relaxing experience.",3.14572,101.7014789,3.0,"4th Floor, Pudu Sentral, Jalan Pudu, 55100 Kuala Lumpur.",1748321173_main_612639245.jpg
OT000297641,"The Majestic Hotel Kuala Lumpur",69192,"Kuala lumpur",119,"The Majestic Hotel Kuala Lumpur is set on 3.2 acres on Jalan Sultan Hishamuddin, opposite the striking old Moorish style railway station. 

It is conveniently close to Sentral Station with its express rail link to Kuala Lumpur International Airport within 28 minutes and the rapidly growing Kuala Lumpur Sentral business precinct. Kuala Lumpur City Centre, Kuala Lumpur Convention Centre and the Golden Triangle are just ten minutes away by car.",3.1391924,101.6922363,5.0,"5 Jalan Sultan Hishamuddin, 50000 Kuala Lumpur, Malaysia",1488157567_main_1Facadejpg
OT000391677,"MU Hotel",69196,Ipoh,119,"ibis Styles Ipoh Hotel
Design economy hotels
Located in the city off Jalan Sultan Iskandar and within close vicinity to shops, business and entertainment joints, ibis Styles Ipoh is 10 minutes by car from The Sultan Azlan Shah Airport and 4 minutes from The Ipoh Railway Station and Ipoh Old Town. All the 113 spacious rooms features the new ibis bedding, modern and have a calm yet rejuvenating ambiance. The hotel has a restaurant, barrista, rooftop bar and 4 modern function rooms, making it perfect for both leisure and business travelers.
Located halfway between Penang and Kuala Lumpur, Ipoh is surrounded by limestone hills and several cave temples in the middle of Kinta Valley, on the bank of the Kinta River. It has a vibrant food scene and is famous for its &quot;Sar Hor Fun&quot; and etc.",4.5909768,101.0864202,3.0,"18, Jalan Chung On Siew, 30250 Ipoh Perak, Malaysia",1660632005_main_MU-Hotel-5563-Edit-1024x683-360x240_c.jpg
OT000411768,"Legoland Hotel",69195,"Johor bahru",119,"Imagine being a knight battling dragons flying through the skies or pirate riding the seas in search of lost treasure. Imagine being a fireman fighting roaring fires, pilot zooming past clouds or racer speeding down motorways. Imagination becomes real at LEGOLAND® Malaysia Resort with more than 70 hands-on rides, slides, shows and attractions for families and children of all ages. 

Everyday is a family fun day out with awesome adventures aplenty starting from The Beginning to the most amazing journey through LEGO® Technic, LEGO Kingdoms, Imagination, Land of Adventure, LEGO City and MINILAND. Heroes face brick-tastic challenges, rides, games and activities to emerge victorious at the end of each day.

The LEGOLAND adventure continues at the LEGOLAND Water Park for more splash-tacular action, and at LEGOLAND Hotel for awesome end-of-day activities plus spectacular stays in LEGO themed rooms.",1.426461,103.607333,4.0,"1 Jalan Medini Utara 3, Bandar Medini, Iskandar Malaysia, 79250 Nusajaya, Johor",1660612924_main_29805031.jpg
OT000418206,"Pacific Express Hotel Central Market",69192,"Kuala lumpur",119,"Transcend into Kuala Lumpur's heritage bustling city, or walking pass streets of historical buildings, discover the shopping haven of China Town and Masjid India, Pacific Express Hotel, Central Market offers convenience and accessibility to provide a truly unique travelers experience.   Ideally located in the heart of downtown Kuala Lumpur, This &quot;No-frills&quot; Hotel is conveniently located within walking distance of some of the city's most popular historical landmarks such as Dataran Merdeka, Masjid India, Central Market and Petaling Street, where our multi-racial friendly people meets.   Pacific Express Hotel strives to anticipate and exceed travelers' expectations in the increasingly competitive Kuala Lumpur hotel market. Whether you're staying in Kuala Lumpur for a day or a month, Pacific Express Hotel is your home away from home.",3.146876,101.695786,3.0,"Jalan Hang Kasturi, 50050 Kuala Lumpur,Wilayah Persekutuan, Malaysia.",1492675630_main_facedejpg
OT000458973,"Adya Hotel Langkawi",119_5716-LGK_1007,Langkawi,119,"Adya Hotel Langkawi is perfect for travellers who simply seek to relax amid traditional hospitality and impeccable service. This 4-star abode in Langkawi, Malaysia not just boasts uncomplicated beauty, but also features conveniences that deliver.  It starts with our 207 spacious rooms and suites, offering with first-rate amenities that ensure comfort day in, day out. All these lodgings have a private bath with shower and a balcony that presents panoramic sea and town views. And, with various hotel facilities within reach, such as swimming pools, a restaurant, spa, and gym, guests can enjoy a fuss-free stay. A shop, meeting rooms, and lounge are also at its doorstep.  All these are complemented by a strategic address at the heart of Kuah. Located just a short drive away from the airport and jetty terminal, our hotel is a great vantage point for discovering the beauty and culture of Langkawi, a UNESCO Global Geopark.",6.3267213,99.8398501,4.0,"No1 PT, 4001, Persiaran Mutiara 2, Mukim Kuah, Langkawi, Kedah",1491614549_main_adyafacadejpg
OT000473777,"WEIL Hotel Ipoh",69196,Ipoh,119,"Set in the backdrop of Ipoh’s old town heritage and adjoining the Ipoh Parade Shopping Centre, WEIL is a unique destination for business, leisure and pleasure. WEIL boasts 313 rooms and suites with meticulously selected furnishings complementing the contemporary design and incredible views of the town and the surrounding limestone hills.

Tempt your taste-buds with gastronomy experiences in our 4 signature dining outlets serving a wide array of local and international dishes. Revitalize your sense at our rooftop infinity pool while enjoying picturesque views of Ipoh town. WEIL Hotel is a destination like no other! Sharing the future aspiration of this quaint city, WEIL is an emerging brand dedicated to your satisfaction by rekindling authentic hospitality in its simplistic nature.",4.5946965,101.09007900000006,4.0,"292 Jalan Sultan Idris Shah, 3000 Ipoh, Perak, Malaysia.",1505278031_main_Fecadejpg
OT000474057,"St Giles Wembley Penang",119_7936-PEN_5196,"Penang Island",119,"St Giles Wembley-Premier Hotel in Penang encompasses 415 lavish guestrooms right in the heart of the Pearl of Orient, an ideal fit for a star. Inclusive of well-appointed suites and Executive Rooms, each room is exquisitely designed with batik-style motif complemented with full amenities and WIFI access.
For a stellar stay with us, revel in the exclusive privileges available on the Executive Floor, such as private check- in and check- out facilities, access to the private lounge, serving breakfast and evening cocktails.",5.4131919,100.3299289,5.0,"183 Jalan Magazine, 10300 Penang, Malaysia",1487822533_main_1Facadejpg
OT000474073,"Cititel Express Penang",119_7936-PEN_5196,"Penang Island",119,"Cititel Express is the epitome of a Smart, Clean and Simple hotel for both leisure and business travelers in Penang.  Ideally located in the heart of George Town , our 3 star hotel offers convenience for guest with excellent service, comfortable guestrooms , delectable cuisine and other modern facilities.",5.4124203,100.32987500000002,3.0,"123 Lebuh Noordin, 10300 Penang, Malaysia",1487821894_main_5Facadejpg
OT000533521,"Imperial Heritage Hotel Melaka",119_M8RZ_3494,"Malacca (Melaka)",119,"The Imperial Heritage hotel is the newest Melaka hotel in town and is located within a UNESCO attraction site. There are many Melaka hotels to choose from, but the Imperial heritage offers not only an advantageous location, but also convenient parking. In a city where carpark is always a predominant issue, the Imperial Heritage is the best choice for a Melaka hotel. The Imperial Heritage prides itself on being located in the heart of a UNESCO protected site directly. Staying at our Melaka hotel ensures you get to enjoy the best that Melaka has to offer all within walking distance. The Imperial Heritage Melaka hotel was designed to reflect Melaka&rsquo;s strong historical influences and you can see this in the small details of the architecture and the interior design. To cater to your individual needs, we have different types of rooms ready. A one room suite, 2 room suite, 3 bedroom suite, or studio units.",2.189705,102.2531596,4.0,"Jalan Merdeka 1, Melaka City, 75000, Melaka",1498735766_main_FacadeJPG
OT000548036,"Nadias Hotel Cenang Langkawi",119_5716-LGK_1007,Langkawi,119,"Nadias Hotel, fronting on one of Langkawi island's finest beach, Pantai Cenang north-west of Peninsula Malaysia is the perfect place for travellers looking for a private and romantic retreat or business conference.",6.2910411,99.7275934,3.0,"Lot 977, Pantai Cenang, Mukim Kedawang,07000 Langkawi, Kedah",1523614890_main_Facadejpg
OT000625688,"Hotel Stripes Kuala Lumpur",69192,"Kuala lumpur",119,"Hotel Stripes Kuala Lumpur is proud to be a member of Autograph Collection Hotels, an evolving ensemble of strikingly independent hotels. Each destination has been selected for its quality, bold originality, rich character and uncommon details. From near to far, iconic to historic, the result is an array of properties that is nothing less than unique, nothing short of collectively exceptional.

As an Autograph Collection, Hotel Stripes Kuala Lumpur features a distinctive vibe and character with a different perspective on the local scene mixed with a bit of edgy style and adventure.",3.1572522,101.7003949,5.0,"25 Jalan Kamunting, 50300 Kuala Lumpur, Malaysia.",1495435333_main_facedejpg
OT000702128,"Royale Chulan Cherating - Villa",119_CRX_4994,Cherating,119,,4.1275719,103.3954229,4.0,"Kampung Cherating Lama, Cherating, 26100 Kuantan, Malaysia",1660623057_main_img001.jpg
OT000702401,"Mei Hotel Penang",119_7936-PEN_5196,"Penang Island",119,"Mei Hotel is a 3 star, 15-storey building with 96 rooms and 35 carpark lots. We are proud to be the tallest Hotel building in the surrounding area with an impeccable view of Georgetown City, Penang Hill and Penang Port (towards Butterworth).",5.417647,100.323284,3.0,"50 Lorong Abu Siti, 10400 George Town, Pulau Pinang,",1523014082_main_FacadeJPG
OT000720000,"Avillion Cameron Highlands",119_15834-XKL_2442,"Cameron highlands",119,"Avillion Cameron Highlands is situated in Tanah Rata. The largest township there, Tanah Rata serves as the main public transport hub for the highlands. The hotel offers 100 uniquely designed service suites ranging from spacious studios to 2+1 family suites.

Designed with modern facilities, Avillion Cameron Highlands fuses contemporary luxuries with local attractions giving guests a taste of what Cameron has to offer. The hotel is the perfect getaway to escape the bustle of city life.",4.469417,101.375594,4.0,"C-3 Jalan Camelia, Tanah Rata
Cameron Highland, Pahang, 39000, Malaysia",1531361430_main_uildingjpg
OT000731476,"Four Seasons Hotel Kuala Lumpur",69192,"Kuala lumpur",119,"Surrounded by the multicultural energy of Malaysia’s dynamic capital, Four Seasons Hotel Kuala Lumpur takes centre stage with panache. Combining extraordinary dining, sleek and spacious accommodations and legendary Four Seasons service, the Hotel is the city’s nexus of success and style.",3.1582088,101.7136744,5.0,"145 Jalan Ampang, 50450 Kuala Lumpur, Malaysia",1521860849_main_HotelViewjpg
OT000752835,"Borneo Eagle Resort",69200,"Kota kinabalu",119,"On the pristine island of Pulau Tiga off the west coast of Sabah, Malaysia Borneo is a gem of a boutique getaway, Borneo Eagle Resort. Set in a pocket of paradise, this luxury vacation destination is blessed with clear azure waters and white sand beach, as well as magnificent coral reefs in the marine reserve. One will find natural volcanic mud pools within the majestic rainforest all just waiting to be discovered. Built upon a holistic philosophy, the resort beckons with its creature comforts: fresh, delectable cuisine, beautifully appointed villas, some with pools and some with built-in spa facilities for relaxation and rejuvenation.",5.7082296,115.6675983,5.0,"Pulau Tiga Kuala Penyu, 89740 Kota Kinabalu, Sabah, Malaysia",1536562498_main_HotelViewjpg
OT000879146,"KSL Hot Spring Resort",69195,"Johor bahru",119,"KSL Hot Spring Resort is an excellent choice for travellers visiting Johor Bahru, offering a family-friendly environment alongside many helpful amenities designed to enhance your stay.

While staying at KSL Hot Spring Resort, visitors can check out Bangunan Dato' Jaafar Muhammad (2.7 mi) and Tan Sri Dato Haji Hassan Yunos Stadium (3.1 mi), some of Johor Bahru's top attractions.

Rooms at KSL Hot Spring Resort provide air conditioning, and guests can stay connected with free WIFI.

You can also enjoy a pool and an on-site restaurant while staying at KSL Hot Spring Resort. Need a place to park? Free parking is available at KSL Hot Spring Resort.

While staying at KSL Hot Spring Resort, you may want to check out Angah Kitchens (1.2 mi) which is a short walk away.

During your visit, be sure to check out popular art galleries like Mini Kuso Trick Art Gallery and Senso Art Gallery Cafe, which are all a short distance from the resort.

Enjoy your stay in Johor Bahru!",1.53464,103.7590281,4.0,"31, Jalan Kangkar Tebrau, Taman Daya, 81100 Johor Bahru, Johor
",1727054312_main_kslresorts_ksr_gallery_040124658.jpg
OT001280356,"AVI Pangkor Beach Resort",119_7817-PKG_8569,Pangkor,119,,4.212328,100.555542,3.0," Jalan Pasir BogakPangkor Island Perak",99ec6952558f31127359e7dbc10209f2.jpg
OT001352404,"Else Kuala Lumpur",69192,"Kuala lumpur",119,"Else Kuala Lumpur is housed in a beautifully-restored 1930’s historical building, also known as the Lee Rubber Building.

Embedded in the heart of Chinatown in downtown Kuala Lumpur, the property is surrounded by a bustling and vibrant neighbourhood, rich in heritage and culture. In recent years, the coincidence of nostalgia and charm in the area has attracted a burgeoning community of local artisans and creatives who have set up businesses in the precinct.

Their rooms are serve as a respite from the bustle of urban city life, drawing from soft palettes and natural tropical textures to create an elegant, modern dwelling. Furnished with great intention to evoke the warmth and familiarity of a sophisticated home. Their dining known as Raw Kitchen Hall and Yellow Fin Horse that  bring together the best of local produce and suppliers with an international perspective to create an unforgettable world-class dining experience.",3.1442076,101.6938746,5.0,"145, Jalan Tun H S Lee, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",1726826348_main_DYP_ElseRetreat_002_R.jpg
OT001352845,"Amari SPICE Penang",119_7936-PEN_5196,"Penang Island",119,"Add some colour to your next visit to Penang with a stay at Amari SPICE Penang, an exciting and engaging business-leisure hotel that offers world-class integrated hospitality facilities and services in the heart of the island’s Central Business District just minutes from Penang International Airport.

Directly connected to the SPICE Convention Centre and SPICE Arena, guest can gain exclusive access to the world’s first hybrid solar-powered M.I.C.E venue complex, not to mention take advantage of all of Amari’s own offerings, such as various sized meeting rooms and event spaces, a 25-metre salt water swimming pool, four restaurants and bars and a fully integrated spa and fitness centre.

Floor-to-ceiling windows fill our 453 guest rooms and suites with warm natural light, each one well-equipped for the modern business traveller. Wi-Fi, a smart TV with streaming, wireless soundbar and workspaces with international plug-outlets come as standard, and any stay in one of our executive rooms or suites also comes with a long list of perks and benefits such as complimentary meeting room use and access to the Executive Lounge on the 25th floor.

Amari SPICE Penang’s unbeatable location and vibrant energy shows there’s no better hub for your next visit to Penang – whether it’s for leisure, business or bis-leisur",5.3305441,100.2793851,5.0," 2, Persiaran Mahsuri, Bayan Baru, 11900 Bayan Lepas, Pulau Pinang, Malaysia.",1684489458_main_building.jpg
OT001367840,"INNSiDE by Melia Kuala Lumpur Cheras",69192,"Kuala lumpur",119,"A city with so much history, nature and technology.

Discover the major transformation of Kuala Lumpur from a small mining camp to one of the most cosmopolitan cities in Asia. Located in the Cheras district, our hotel, ideal for family travellers, offers excellent rooms with magnificent views, a selection of local dishes at the All Day Dining Restaurant or a refreshing outdoor swimming pool. And if you need to work, we also have creative event rooms full of inspiration",3.0930756,101.7365013,4.0,"No. 693, Eko Cheras, N-G01, Batu 5, Jln Cheras, 56000 Kuala Lumpur, Malaysia.",1684494287_main_innside-by-melia-amsterdam.jpg
OT001399931,"Lyf Chinatown Kuala Lumpur",69192,"Kuala lumpur",119,,3.1482152,101.6965633,3.0,"13, Jalan Raja Chulan, Bukit Bintang 50200, Kuala Lumpur","1695961212_main_image (2).jpg"
OT001426900,"The RIYAZ Lavanya Langkawi",119_5716-LGK_1007,Langkawi,119,,"6.2774639,99",99.7301003,5.0,"Jl. Teluk Baru, Pantai Tengah, 07000 Langkawi, Kedah
",1713238624_main_410703232.jpg
OT001427866,"Wyndham Ion Majestic Genting Highlands",119_15835-XKL_3956,"Genting highlands",119,,3.4350004,101.7847581,5.0,"Jalan Grand Ion Majestic, Genting Highlands, 69000 Pahang","1720163701_main_WIM Facade.jpg"
OT001455740,"1001 Nights Hotel",119_15835-XKL_3956,"Genting highlands",119,"Welcome to a world where dreams blend with reality. At 1001 Nights Hotel, every moment is crafted to spark wonder and curiosity. Perched high at 6000 feet above sea level in the serene Genting Highlands, Hotel offers a gateway to an extraordinary escape.
",3.4349129,101.7873279,5.0,"Jalan Grand Ion Majestic, 69000 Genting Highlands, Pahang",1736732438_main_1001.jpg
OT001490657,"Moxy Kuala Lumpur Chinatown",69192,"Kuala lumpur",119,"Welcome to Moxy Kuala Lumpur Chinatown. Moxy Kuala Lumpur Chinatown is positioned at the epicenter of Chinatown, one of Kuala Lumpur's most exciting and colorful districts. Discover a sensory overload of shops, art, culture, and street food, just steps from hotel front door. Back at the hotel, unwind in the comfort of one of hotel 316 smart guest rooms or 4 suites, designed with a playful blend of creative features and bold style. Stop by the Zone In lobby restaurant for delicious international dishes or dial it down with a coffee and relaxing snack at Zone Out. Alternatively, fun-seekers should hit the roof, where Bar Moxy serves cocktails with city views. Our rooftop pool offers a refreshing dip, while the Fitness Centre features everything you need for a healthy workout. In need of a creative environment for a work meeting, or a party pad with a serious vibe? Look no further than our flexible Dream Labs event spaces, which can be configured to suit any occasion. Come and play at Moxy Kuala Lumpur Chinatown.",3.1474298,101.6975688,4.0,"1, Jalan Hang Lekiu, Chinatown, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",1750436356_main_ox-kulok-facade-2-28272_Pano-Hor.jpg
OT000010333,"Holiday Villa Cherating",69203,Kuantan,119,"Situated on one of the finest beaches off the east coast in Malaysia where giant leatherback turtles return annually to lay eggs between the months of May to September. The distinct feature of Holiday Villa Cherating is its offering of 3 accommodation lifestyles deluxe rooms, family suites and Malay chalets.",4.0998302,103.3837879,3.0,"Lot 1303, Mukim Sungai Karang, Kuantan, Pahang, Malaysia",1498558579_main_Facadejpg
OT000014105,"Glenmarie Hotel & Golf Resort",69199,"Shah alam",119,"Holiday Inn Kuala Lumpur Glenmarie offers a unique location, away from the hustle and bustle of the city centre and the only international hotel in Shah Alam with sprawling 350 acres of lush tropical greener overlooking two world-class golf course. Located just 30 minutes from the heart of the city centre, 30 minutes from Kuala Lumpur International Airport and in close proximity to Malaysia’s largest theme park. With well equipped facilities and services, the hotel is perfect for corporate retreats and weekends getaways. The hotel’s 260 rooms and suite offers breathtaking views of the tropical landscape of the golf course. All rooms are equipped with IDD, speakerphone with voice messaging and data port, mini bar/refrigerator, in-room safe, in-house movie with CNN, coffee tea making facilities.  The hotel serves up an enticing array of cuisine in its six superb restaurants, café and bars. The hotel’s dedicated Executive Club and 11 pillarless function rooms are specially designed to cater for efficient meetings and conferences as ell ass to see the needs of travel incentive groups.  Other facilities includes business centre, 24 -hour room service, complimentary shuttle service to LRT and shopping malls, complimentary wifi, tennis court, squash courts andgolf facilitied offering both day and night golfing.",3.094387,101.57715,4.0,"1 Jalan Usahawan U1/8, Seksyen U1, 40150 Shah Alam, Selangor, Malaysia.",1495425181_main_facedejpg
OT000020143,"Renaissance Kuala Lumpur Hotel",69192,"Kuala lumpur",119,"The Renaissance Kuala Lumpur Hotel invites you to explore a brand new definition of luxury. Our 5-star hotel is perfectly placed in Kuala Lumpur's vibrant city centre, close to many renowned landmarks and the city's best-known shopping, dining and entertainment. Whether you're visiting for business or leisure, you'll enjoy the comforts of home in our recently renovated, gorgeously designed rooms and suites; all accommodations feature complimentary Wi-Fi, marble bathrooms, an ergonomic workspace and plush bedding. Pamper yourself at our on-site spa, sample 5-star cuisine at our hotel's signature Chinese restaurant or choose from an array of casual dining options. We also showcase an Olympic-sized pool and a state-of-the-art fitness center. Those interested in hosting a sensational meeting or wedding here in Kuala Lumpur will be delighted with our 40,000 square feet of sophisticated venue space, including an immaculate grand ballroom. Discover the essence of luxury at the Renaissance Kuala Lumpur Hotel.",3.15683,101.70482,5.0,"Corner of Jalan Sultan Ismail and Jalan Ampang, Kuala Lumpur, 50450 Malaysia",1490061842_main_6Facadejpg
OT000021473,"Shangri-La Rasa Sayang, Penang",119_7936-PEN_5196,"Penang Island",119,"A 45 minute drive from Penang International Airport, Shangri-La's Rasa Sayang Resort and spa is an iconic resort in Penang, nestled between centruries old rain trees and Batu Ferringhi (Foreigner'sRock) beach. The only 5-star with a beautiful 30-acre landscape garden, this tropical paradise is easily distinguished by its Malaysia inspire architecture. The resort has two separate wings spanning 304 guestrooms including  16 suites. Rooms come with a view of the Andaman Sea or the finely crafted garden. The most ppopular are the Rasa Premier rooms at the Rasa Wings with their own private soaking tub on the balcony. Facilities include a Health Club with male and female bathing sections, a Par- golf course, three tennis courts equipped with flood lights, a water sport center, swimming pool and five restaurants and bars offering an array of international, seasonal and local cuisines. Spread along a secluded corner of the resort is CHI, The Spa which offers a blend of Asian healing retuals and therapists. Its eleven villas, a sanctum and yoga pavilion under soaring rain trees, exude serenity and solitude. Each specious villa is equipped with its own rooms for chamging and treatment, private garden and semi-outdoor rain shower.",5.479208,100.254448,5.0,"Batu Feringgi Beach, Penang, 11100, Malaysia",1489021229_main_11Facadejpg
OT000031785,"The Westin Langkawi Resort & Spa",119_5716-LGK_1007,Langkawi,119,"Retreat to the Westin Langkawi Resort And Spa, a true paradise surrounded by lush natural scenery of the magical Langkawi Island. Situated along 500 m of private beachfront, our resort offers a retreat from the rigours of travel, while being only 5 minutes away from Kuah Jetty, 3 km away from duty free shopping centers and 20 minutes away from the Langkawi International Airport. Leave behind your hectic city life and enter a sense-awakening oasis that refreshes and de stresses the mind and body. The aromatic scent of white tea candles, a touch of nature in the decorated botanicals, refreshing drinks and the invigorating cold towel service will pepper your stay with unforgettable memories.",6.300235,99.855164,5.0,"Jalan Pantai Dato Syed Omar, Kedah, Langkawi, 07000, Malaysia",1660524864_main_249862849.jpg
OT000015927,"Langkapuri Resort Langkawi",119_5716-LGK_1007,Langkawi,119,"The Langkapuri Resort is the epitome of relaxation. The contemporary blend of design is well integrated into natural sandy beach making it a prime address in the heart of Cenang Beach. Strategically located in a popular beach of Cenang and near to many hotspots in the island, our hotel is only a mere 10 minutes away from the Langkawi International Airport and it is simply the essence for your momentous getaway.",6.289343,99.7254959,3.0,"Lot PT 895, Pantai Cenang, 07000 Langkawi, Kedah Darul Aman, Malaysia",1724658067_main_pantai-cenang-langkawi-langkapuri-inn-image-6.jpeg
OT000431476,"Noble Resort Hotel Melaka",119_M8RZ_3494,"Malacca (Melaka)",119,,2.1878956,102.2517626,4.0,"1 A Taman Melaka Raya, Jalan Melaka Raya 2, Melaka",1666937780_main_28882391_211121121100108715748.jpg
OT000432714,"FOX Lite Hotel DPulze Cyberjaya",119_21804_8899,Cyberjaya,119,,2.9224444,101.6484719,3.0,"DPulze Shopping Centre, Lingkaran Cyber Point Timur, Cyber 12, 63000 Cyberjaya, Selangor Darul Ehsan Malaysia",1722324032_main_FCJM-gallery-8.jpg
OT000534922,"Grand Mercure Kuala Lumpur Bukit Bintang",69192,"Kuala lumpur",119,"Swiss-Garden Hotel Kuala Lumpur is strategically located in the heart of Kuala Lumpur between bustling Bukit Bintang and colourful Chinatown. The hotel offers business and leisure travellers a refined experience with 296 guest rooms in warm earth tones, equipped with modern amenities for the ultimate ambience. A variety of accommodation is available, ranging from the Deluxe Rooms, Premier Deluxe, Executive to the Family Rooms. A unique dining experience awaits diners at the Flavors Restaurant and Green Treats Delicatessen. The Blue Chip Lounge is a cocktail of style and elegance, ideal to relax and unwind while the stylish e-lounge located on the 11th floor is perfect for the executives.",3.1442451,101.7055396,4.0,"117 Jalan Pudu 55100 Kuala Lumpur",1489021351_main_1Facadejpg
OT000719496,"Alila Bangsar Kuala Lumpur",69192,"Kuala lumpur",119,"Elevated above the bustle of Bangsar, one of Kuala Lumpur&rsquo;s most vibrant and cosmopolitan districts, Alila Bangsar is a modern urban retreat that fuses a haven of relaxation with a lively city vibe. Comfort and personalised service meet contemporary style and a variety of dining and lifestyle facilities, ideal for young urbanites, leisure travellers and sophisticated executives. A place to feel at home, and in the heart of it all.",3.1276103,101.6797768,5.0,"NO.58, Jalan Ang Seng, Kuala Lumpur 50470, Malaysia",1527048929_main_AKLexteriorjpg
OT001026042,"Hompton by the Beach Penang",119_7936-PEN_5196,"Penang Island",119,"Be at Hompton. Hompton is a new and upcoming hotel along the strategic Tanjung Tokong seafront, offering a wide range of well-appointed rooms and suites that are perfect for business travellers, casual leisure goers and family tourists.  Here, you can wake up to a homely breakfast spread by the beach as well as enjoy serviced meals at the various F&B outlets; you can also spend productive evenings in the gymnasium or a few laps in the pool.",5.463552,100.305147,4.0,"533, Jalan C.M. Hashim, Tanjung Tokong, 11200 Penang, Malaysia",1557219374_main_188385174.jpg
OT000002258,"Orchard Rendezvous Hotel",70983,Singapore,130,"Orchard Rendezvous Hotel’s blend of rich historical references and delightful botanical touches provide a welcome retreat for both business and leisure travellers. All the rooms have the luxury of space for guests to relax and unwind after a long day of shopping, where the 37-63sqm Family Rooms are ideal for families.
Conveniently located at the beginning of Orchard Road, Orchard Rendezvous Hotel is a short walk from the MRT station and the ideal starting point to explore Singapore’s iconic shopping street. For the nature lovers, UNESCO World Heritage Site of Singapore Botanic Gardens is only a 5-minute drive away.
Food lovers will also be spoilt for choice with the wide selection of dining options in the immediate area that span local cafés all the way to Chinese and Western restaurants. With so many shopping, dining, and entertainment choices at your doorstep, Orchard Rendezvous Hotel is the place to stay to experience the best Singapore has to offer.",1.306523,103.827668,4.0,"1 Tanglin Road Singapore 247905",1734539753_main_unnamedOrrsg.jpg
